title,country,location,date,url,skills,sectors
Ingénieur Concepteur Développeur Microsoft Dynamics CRM/365 (H/F),Maroc,Rabat,21/09/2021,/offre-emploi-ingenieur-concepteur-developpeur-microsoft-dynamics-crm365-hf-recrutement-sqli-maroc-rabat-129031.html,"['KS441ZP6DTJTHFBN04QV', 'KS1Z6YWJ8PSK341PLCBB', 'KS7G36R6QYV2VKVCVK6S', 'KS682KS6YH44C8LDZDBJ', 'KS121F45VPV8C9W3QFYH', 'KS122PM76DCYL9WC89Y7', 'KS126ZQ5Z6LBLTGQW5Z6', 'KS126S16577FNNS81QQ0', 'KS7G7L361JHQJ52NCZCD', 'KS1242J78NX335PBWXJY', 'KS13USA80NE38XJHA2TL', 'KS440KP77S5GDGLQBLZK', 'KS1218L60PDVZX16NZT1', 'KS127L06ZMJ6CPPS4G47', 'KS121986JDX6YR2BYKLG', 'KS1208P6ZMZ4N872Y7X5', 'KS440W46YW91224JR6PB', 'ESA07D21A5578570F177', 'KS122PG64BT2BT6X15HF', 'KS440WB6JXXD43XXP1GJ', 'KS7G1P76W2FRM88BQFJN', 'KS1200578T5QCYT0Z98G', 'KS123X869MDB5374BK8S', 'KS1219N6Z3XQ19V0HSKR', 'KS123X777H5WFNXQ6BPM']",Informatique
Responsable Contentieux,Maroc,Rabat,21/09/2021,/offre-emploi-responsable-contentieux-recrutement-cgi-rabat-129037.html,"['KS128F265DV4XTBR70H7', 'KS441846K903WT1RYDKJ', 'ESB86D2F388953738EC4']",Immobilier / Promoteur / Agence
Consultant / Consultant senior Successfactors Nearshore (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-consultant-senior-successfactors-nearshore-hf-recrutement-deloitte-nearshore-casablanca-129042.html,"['KS1227V6WBR3BH3SJYSZ', 'KS123K75YYK8VGH90NCS', 'ES11CD910322E42D479D', 'KS1243976G466GV63ZBY', 'KS122556LMQ829GZCCRV', 'KS124VL6RVRF0BZ2B1Y1']",Informatique
Consultant Technico-Fonctionnel S/4 HANA BW /BI / BO (Analytics) (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-technico-fonctionnel-s4-hana-bw-bi-bo-analytics-hf-recrutement-deloitte-nearshore-casablanca-129043.html,"['KS4408L61RHMD4XLWTM6', 'KS440885Z27RDQV3S7WX', 'KS440HB654Y5C3NXXHN5', 'KS122VN65ZWZCXV9V0JH', 'KS4425C6ZM53B0RZCD8Y', 'KS120GV5ZXR64CJLL1J4', 'KS1252F78V10PKM034GY', 'KS4425C63RPH46FJ9BX7']",Informatique
Consultant Senior SAP FI CO (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-senior-sap-fi-co-hf-recrutement-deloitte-nearshore-casablanca-129044.html,"['KS1203Z6YQZ0X4XX7RM2', 'KS4425C6ZM53B0RZCD8Y', 'KS122B071LMGXVTT3Z91', 'KS4425C63RPH46FJ9BX7', 'KS123MC78KV644P5DDZ0', 'KS126416RF9SW70SJ03L', 'KS120626HMWCXJWJC7VK']",Informatique
Consultant technique SAP (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-technique-sap-hf-recrutement-deloitte-nearshore-casablanca-129045.html,"['KS123K75YYK8VGH90NCS', 'KS1226Y6DNDT05G7FJ4J', 'KSGL1XSD4U3VCDXHM7T5', 'KS122SG5Y0Q5YQM7V8KT', 'KS122556LMQ829GZCCRV', 'ESFC2F3E50EB0CEA9F56', 'KSGXK4V37UJOG4OOJ2I5', 'KS123HX6YG0PPBXV3922', 'KS1202M5WG4B7X3VVF6Y']",Informatique
Consultant SAP Data Migration (LSMW/LTMC/Data Services) (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-sap-data-migration-lsmwltmcdata-services-hf-recrutement-deloitte-nearshore-casablanca-129046.html,"['KS122626T550SLQ7QZ1C', 'ESF586319EAC399E9394', 'KS120HC606XFBV3FV9PQ', 'KS4409H74XXZSZT6SNDR', 'KS122PL6Y7WHFNZ54RQJ', 'KS122PF6FZS3609GDG0V', 'KS122556LMQ829GZCCRV', 'KS120W86MGP2XXV2NDCC', 'KS123MC78KV644P5DDZ0', 'KS122LZ65M6D6TNYLP9Q', 'KS123K75YYK8VGH90NCS', 'KS440HB654Y5C3NXXHN5', 'KS127D361PF0FTXDZ7C4', 'KSGXK4V37UJOG4OOJ2I5', 'KS120GV6C72JMSZKMTD7', 'KS122PG64BT2BT6X15HF', 'KS4408L61RHMD4XLWTM6', 'ESEB1D4619E6E83A061D', 'KS1250D743N308MT1S36']",Informatique
Consultant SAP BW /BPC (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-sap-bw-bpc-hf-recrutement-deloitte-nearshore-casablanca-129047.html,"['KS123K75YYK8VGH90NCS', 'KS122556LMQ829GZCCRV', 'KS120GV5ZXR64CJLL1J4', 'KS4408L61RHMD4XLWTM6']",Informatique
Manager SIRH & HR Digital Transformation (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-manager-sirh-hr-digital-transformation-hf-recrutement-deloitte-nearshore-casablanca-129048.html,"['ES11CD910322E42D479D', 'KS120RN6FDTS9FLCH3T0', 'KS122B071LMGXVTT3Z91', 'ES74217E49F5A6B5E14C', 'KS1267F6MSPN366LX7ST', 'KS122556LMQ829GZCCRV', 'ESB843FAF888B44E54EB', 'KS123CQ6YWBJJH0NDXJK', 'KS120GV5ZXR64CJLL1J4', 'KSYWNNQIULQ5NK3YDR0N', 'KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'KS127D361PF0FTXDZ7C4', 'ES5C2E9C33E39FD3E7C4', 'ESC80C5E846C65F847EB', 'KS120915XGM7LM9LM2VR', 'KS120W2749QQKD4JMM68', 'KS120HK5XY6JV257QLTX', 'KS121Z26S4VJLQ1WXN21', 'KS122HK6LN2MZHFY69GJ']",Informatique
Consultant Senior Oracle HCM (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-consultant-senior-oracle-hcm-hf-recrutement-deloitte-nearshore-casablanca-129050.html,"['KS1227V6WBR3BH3SJYSZ', 'KS123K75YYK8VGH90NCS', 'KS122556LMQ829GZCCRV', 'KS122B071LMGXVTT3Z91', 'KS120W2749QQKD4JMM68', 'KS124VL6RVRF0BZ2B1Y1', 'ES5C2E9C33E39FD3E7C4']",Informatique
Architecte de solutions en ingénierie des postes de travail (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-architecte-de-solutions-en-ingenierie-des-postes-de-travail-hf-recrutement-cgi-technologies-et-solutions-maroc-casablanca-129052.html,"['KSVPZO5F4MEAXF2FXIEU', 'KS4403N78HGDCH7M583G', 'KS124L55Y9H5B5FHLYMQ', 'ESEBBEB9F18DCF043F97', 'KS126F3764066KGW2YVJ', 'KS1205G5ZKS8ZZWVPM9Y', 'KS123GZ683V1N765TZLT', 'KS1254Q675CFWDY8PR54', 'KS1254S6VSKYCJ6BSQ91', 'KS441V276PPDCWTPLVCZ', 'KS123MN77Q0WTZ3GVLRV', 'KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'KS7G2906QTQMHQQSL1L4', 'ESD06093ADD1D63EB3A7', 'KS7G2F36GFX1K55V6GK4', 'KS120SQ5W4Q57JMD2Y81', 'KS44205768H7WH5XMYYD', 'KS127ZK6MBRN29QBC755', 'KS126SQ6Z0FJXHZ2RPWR']",Informatique
Ingénieur Test et Automatisation (QA) (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-ingenieur-test-et-automatisation-qa-hf-recrutement-oceane-consulting-casablanca-129063.html,"['KS440W865GC4VRBW6LJP', 'KS7G8G66BTD4V8K3NCVF', 'KS1226Y6DNDT05G7FJ4J', 'KS4427C77PRBT3948VNB', 'KS120QQ6ZN003B8B7FK1', 'KS128CX66GN488QLP59K', 'KS7G0C36YW29VS8KPC05', 'KS120GV5ZXR64CJLL1J4', 'KS120BC6BLYD8GXK5DSW', 'KS120SQ5W4Q57JMD2Y81', 'ES3394E4839769062BF9', 'KS1245B69S835T6C8KB4', 'KS122W96T2T9J5PZ0VMP', 'KS1219S69HLWD9V0GPMS']",Informatique
Manager Recrutement IT (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-manager-recrutement-it-hf-recrutement-deloitte-nearshore-casablanca-129064.html,"['KS123K75YYK8VGH90NCS', 'KS124TG6C6GQ3RGYBJ3G', 'KS4425C7820LCHZS7VGX', 'KS1243976G466GV63ZBY', 'KS128G26N5YXFDRX2ZN2', 'KS4401D6PYRMFQC4HR62', 'KS124Q3726PHM9JNS05D']",Recrutement / Intérim
Business Intelligence,Maroc,Fès,21/09/2021,/offre-emploi-business-intelligence-recrutement-sitel-group-fes-129077.html,"['KS7AASDV6UOE7VFBGF4D', 'KS126HC6MQMF761MR1VY', 'ES58B589F1D2D5363714', 'KS127NB6VPTVSF9N875L', 'KS1218B62M9QRBY8WRSK', 'KS1267F6MSPN366LX7ST', 'KS1264669X43NJFLT6SN', 'KS4409D76NW1S5LNCL18', 'KS122556LMQ829GZCCRV', 'KS124JB619VXG6RQ810C', 'KS126KD6P573F0KF8GYL', 'KS123K75YYK8VGH90NCS', 'KS440956K4QPWC5RK511', 'KS1243976G466GV63ZBY', 'KS4420N6XD3RZ19GBZJ4', 'KS122NP6Q1WTCX2CYC2J', 'KS121W46CJXQ5ZQ506MS', 'KS1218V6D1NWTXTCWP33', 'KS7G0MR67M0BRYR44YDM', 'KS7G0GF6DYD75RNFMC4Q']",Autres services
"Commercial Terrain - Livraison de Colis, Messagerie & Transport -",Maroc,Casablanca,21/09/2021,/offre-emploi-commercial-terrain---livraison-de-colis-messagerie-transport---recrutement-confidentiel-casablanca-129079.html,"['KS122B867H9F7ZB989KN', 'KS123X777H5WFNXQ6BPM', 'KS1224T622RDZPJ1JJY7']",Transport / Messagerie / Logistique
Chef de Projets SI,Maroc,Casablanca,21/09/2021,/offre-emploi-chef-de-projets-si-recrutement-lydec-et-suez-casablanca-129083.html,"['KS1227V6WBR3BH3SJYSZ', 'KS1239W6QZKL1H0TF1TJ', 'KS1267F6MSPN366LX7ST', 'KS1226Y6DNDT05G7FJ4J', 'KS122556LMQ829GZCCRV', 'KS122HK6LN2MZHFY69GJ']",Energie
TEAM LEADER - Télévente Appels sortants,Maroc,Casablanca,21/09/2021,/offre-emploi-team-leader---televente-appels-sortants-recrutement-intelcia-casablanca-129084.html,"['KS7G4ZG6RL1N54RYXYX2', 'KS1282Y5ZSX4FGTYXP1C', 'KS120HC606XFBV3FV9PQ', 'KS122LZ65M6D6TNYLP9Q']",Centre d'appel
Chargé(e) de l’Organisation Administrative des Formations Continues H/F,Maroc,Rabat,21/09/2021,/offre-emploi-chargee-de-lorganisation-administrative-des-formations-continues-hf-recrutement-universite-internationale-de-rabat-rabat-129095.html,['KS122CB6Q88SGJ14VL6X'],Enseignement / Formation
Responsable Stock et Administration des Ventes,Maroc,Casablanca,21/09/2021,/offre-emploi-responsable-stock-et-administration-des-ventes-recrutement-orh-assessment-casablanca-129054.html,['KS127R26PVSGVL35D7L1'],Pharmacie / Santé
Project Manager (H/F),Maroc,Casablanca,21/09/2021,/offre-emploi-project-manager-hf-recrutement-loft-art-gallery-casablanca-128759.html,"['ESA420F05EBBD34B3C2A', 'KS1267F6MSPN366LX7ST', 'ES5084E497CF6A499186', 'KS120GV5ZXR64CJLL1J4', 'KS1253H61TTR1FZWSRH4', 'ESDA3100E54C874B7AAD']",Ameublement / Décoration
Responsable Maintenance,Maroc,Casablanca,21/09/2021,/offre-emploi-responsable-maintenance-recrutement-arcol-casablanca-129071.html,"['KS1287H7015NJ2S69F03', 'KS1247S5WS1887QQS3SF', 'KS120XD77GTR3W3GXHBF', 'ESDDECEF9E95F772C22F', 'KSVZXVP749YSV1EOAS46', 'KS123D26X2FQCP1WFT95', 'KS8EKJJCSTMWCDLMZK6Z']",Chimie / Parachimie / Peintures
Technicien résident VRD,Maroc,Mohammedia,21/09/2021,/offre-emploi-technicien-resident-vrd-recrutement-novec-mohammedia-128980.html,"['KS1203B66DJG8T72WTJ4', 'KS121VD69464T1WDBBL0', 'KS121XY60R6Z5C3R172K', 'KS124VR68PRNLVLWXYZ1']",BTP / Génie Civil
Category Manager Liquide Senior,Maroc,Casablanca,21/09/2021,/offre-emploi-category-manager-liquide-senior-recrutement-labelvie---carrefour-market-casablanca-129085.html,"['KS1225Z6TC16575Z9C29', 'KSKJX44T33B6D4UCC8CB', 'ESEB1D4619E6E83A061D', 'KS1212B6QR5SK1LSD4S4', 'KS120GV5ZXR64CJLL1J4', 'KS1228C646D4PFRLP3PF', 'KS127PK6V54X2MGM6L8J', 'KS121DS6GB09TFN7RLX0', 'KS122HK6LN2MZHFY69GJ']",Distribution
Chargé Qualité Marché,Maroc,Casablanca,21/09/2021,/offre-emploi-charge-qualite-marche-recrutement-labelvie---carrefour-market-casablanca-129074.html,"['ES4E3148857AA502599E', 'KS4425C7820LCHZS7VGX', 'KS120RN6FDTS9FLCH3T0', 'KSQ9IRIH2B281JZYOJIZ', 'KS1225Z6TC16575Z9C29', 'ESEB1D4619E6E83A061D', 'KS7G4KW60KDJP49T84KC', 'KS127PK6V54X2MGM6L8J', 'KS121DS6GB09TFN7RLX0']",Distribution
HR Generalist,Maroc,Casablanca,21/09/2021,/offre-emploi-hr-generalist-recrutement-sitel-group-casablanca-129081.html,"['KS123K75YYK8VGH90NCS', 'KS125R46YKJ454MH1ZZR', 'KS125SJ6J3FPRPLTSD7J', 'KS1218W78FGVPVP2KXPX', 'KS440Q1695HNGHGP6T45', 'KS1243976G466GV63ZBY', 'KS122556LMQ829GZCCRV', 'KS1258J6MNX28ZKXXLRN']",Centre d'appel
Architecte d'Intérieur/Chargé d'Affaires (H/F),Maroc,Rabat,21/09/2021,/offre-emploi-architecte-dinterieurcharge-daffaires-hf-recrutement-ligne-roset-rabat-128761.html,"['KS123K75YYK8VGH90NCS', 'KS120HC606XFBV3FV9PQ', 'KS122556LMQ829GZCCRV', 'KS126X663B21NB77ZHSP']",Ameublement / Décoration
Structureur,Maroc,Rabat,21/09/2021,/offre-emploi-structureur-recrutement-cdg-capital-rabat-129076.html,"['KS121CX75Q8F638ZCJVZ', 'KS1226Y6DNDT05G7FJ4J', 'KS124PZ6P9XVHHPQJ0ZR', 'KS122HK6LN2MZHFY69GJ', 'KS127NB6VPTVSF9N875L', 'KS123YC5Y2TSVJJH3SCW']",Banque / Finance
Ingénieur Méthodes Assemblage,Maroc,casablanca,21/09/2021,/offre-emploi-ingenieur-methodes-assemblage-recrutement-safran-nacelles-casablanca-128957.html,"['KS1267F6MSPN366LX7ST', 'KS1218W78FGVPVP2KXPX', 'KS122556LMQ829GZCCRV', 'ES6860EBF2AF1A87EAF0', 'KS126966H39MX8JKF9TX']",Autres Industries
Responsable Pilotage des Risques financiers,Maroc,Rabat,21/09/2021,/offre-emploi-responsable-pilotage-des-risques-financiers-recrutement-cdg-capital-rabat-129072.html,"['KS121DD6WB06Z93C8K76', 'KS4403G6XNX5KJSD906W', 'KS4425C7820LCHZS7VGX', 'KS120WQ67KZ4DBMBGKX0', 'KS127D66PGZVFX2XK2N6', 'ESEB1D4619E6E83A061D', 'KS440Y975RD841M02V3S', 'KS125ML6C4KHVJJJYQQL', 'KS7G4KW60KDJP49T84KC', 'KS4410K6MPMF090T04CS', 'KS7G3ZV6CPCTM767Q35H', 'KS120ZD60D0C13NZ0W00', 'KS1264176R11R559H8CF', 'KS125WS5YYN3JHZ0W5JH', 'KS7AASDV6UOE7VFBGF4D', 'KS125ZB6BWF5RY40BH1B', 'KS123Y66DNRSJ1QGK9NW']",Banque / Finance
Manager de transition HSE - Responsable HSE,Maroc,Casablanca,21/09/2021,/offre-emploi-manager-de-transition-hse---responsable-hse-recrutement-manpower-agences-casablanca-129080.html,['KS123JY6R6R7KBQYJ2Y5'],Agroalimentaire
Conseillers Clients en Réception d'Appels,Maroc,Casablanca,21/09/2021,/offre-emploi-conseillers-clients-en-reception-dappels-recrutement-sitel-group-casablanca-129093.html,"['KS1230C5X5T37GZ1NJ2B', 'KS1225Z6TC16575Z9C29', 'KS440Q1695HNGHGP6T45', 'KS121Z26S4VJLQ1WXN21', 'KS125716TLTGH6SDHJD1', 'KS1243976G466GV63ZBY', 'KS440SJ73G5RZYMLVKV7', 'KS1287M692W39DYZN8ZZ', 'KS123MP6KPNJF3GFZ5TS']",Centre d'appel
Conseiller Commercial Francophone - Prime de bienvenue 2000DH + Prime variable déplafonnée-Marrakech,Maroc,Marrakech,20/09/2021,/offre-emploi-conseiller-commercial-francophone---prime-de-bienvenue-2000dh-prime-variable-deplafonnee-marrakech-recrutement-majorel-marrakech-129182.html,"['KS4425C7820LCHZS7VGX', 'KS125716TLTGH6SDHJD1', 'KS1243976G466GV63ZBY', 'KS122556LMQ829GZCCRV', 'KS120PQ6XD1JWMFQVJNW', 'KSMNXY6MPS1EDWJ8P6B0', 'KS126X663B21NB77ZHSP']",Offshoring / Nearshoring
Pilote d'Exploitation Systèmes et Réseaux (H/F),Maroc,Tanger,20/09/2021,/offre-emploi-pilote-dexploitation-systemes-et-reseaux-hf-recrutement-groupe-assu-2000-tanger-129167.html,"['KS126K06YSWLGCMB6B0Y', 'KS440446CLVJYFGF0X6D', 'KSX8MIS0ZF3XUNX3VQZY', 'KS126076WV5RGXNZKL94', 'KS123MC6XBGS72QFPS6L', 'KS123QG660ZXSKRKK4JZ', 'KSS4ESYM02Z3TZ7ZHMDX', 'KS26BVAZEM0MFCVFST66', 'KS440C66FSYCYCCTXRR7', 'KS1235W6HWFKFTM31M45', 'KS682P46TV7CKCJM807Z', 'KS120BC6BLYD8GXK5DSW', 'KS1206N6CM1YXK7R45CT', 'ES348D084D8A4B676598', 'KS126QY605N7YVHFYCTW', 'ES1D30FFD8BFA7D403C5', 'KS125W962MQBSCM2B91P', 'KS440W46YW91224JR6PB', 'KS127D361PF0FTXDZ7C4', 'KSPVC6P1CIJHDFVAKSME', 'ESA0523F4BCB6FF01890', 'KS125716TLTGH6SDHJD1', 'KS121CF62WFJ19GK02H7', 'KS122R86MPP4FW04XD7V', 'KS121Z26S4VJLQ1WXN21']",Assurance / Courtage
Programme Yeelen 2021 - Auditeur Financier,Maroc,Casablanca,20/09/2021,/offre-emploi-programme-yeelen-2021---auditeur-financier-recrutement-attijariwafa-bank-casablanca-129171.html,"['KS120WT63K4HC6NX7QXV', 'KS120WM730QRLVPV26RR', 'KS120RN6FDTS9FLCH3T0', 'KS124Q3726PHM9JNS05D']",Banque / Finance
Consultant SAP Roles et Autorisations,Maroc,Casablanca,20/09/2021,/offre-emploi-consultant-sap-roles-et-autorisations-recrutement-deloitte-nearshore-casablanca-129170.html,"['KS123K75YYK8VGH90NCS', 'KS122556LMQ829GZCCRV', 'KS1226Y6DNDT05G7FJ4J']",Informatique
Responsable Administratif et Financier H/F,Maroc,Rabat,20/09/2021,/offre-emploi-responsable-administratif-et-financier-hf-recrutement-universite-internationale-de-rabat-rabat-129169.html,"['KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'KS120RN6FDTS9FLCH3T0', 'KS1243976G466GV63ZBY', 'KS4407962XVVNKWTXK8B', 'KS125B56QRYZLXXCSM5Q', 'KS120GV5ZXR64CJLL1J4', 'KS1277066YN3Q5FG996N', 'KS1203W702ND09XHKJR5', 'KS121CQ5ZTC3C77PYYVL', 'KS126416RF9SW70SJ03L', 'KS1203Z6YQZ0X4XX7RM2']",Comptabilité / Audit
Ingénieur Qualité,Maroc,Casablanca,20/09/2021,/offre-emploi-ingenieur-qualite-recrutement-hps-maroc-casablanca-129163.html,"['KS1267F6MSPN366LX7ST', 'KS1226Y6DNDT05G7FJ4J', 'KS1243976G466GV63ZBY', 'KS4425C6ZM53B0RZCD8Y', 'KS120WT63K4HC6NX7QXV', 'KS120BC6BLYD8GXK5DSW', 'KS125S26RH4XYC435TVB']",Banque / Finance
Chef de projet monétique,Maroc,Casablanca,20/09/2021,/offre-emploi-chef-de-projet-monetique-recrutement-altados-casablanca-129159.html,"['KS4425C63RPH46FJ9BX7', 'KS127D361PF0FTXDZ7C4', 'KS120GV5ZXR64CJLL1J4']",Banque / Finance
Développeur Mobile iOS,Maroc,Casablanca,20/09/2021,/offre-emploi-developpeur-mobile-ios-recrutement-altados-casablanca-129158.html,"['KS4427C77PRBT3948VNB', 'KS124GS69JDX0HLVZZS3', 'KS125TB6YR6236RKM563', 'KS122185W8CJGW4PSCRQ', 'KS123655VLGBXHL0VPDW', 'KS120D96FHL88PZDKZKH', 'KS120SV6KTWKBSTSZD1P', 'KS125BL6GMSSNYP1KX64', 'ES2472008CB1D8EBE5EF', 'KS120BC6BLYD8GXK5DSW', 'KS1267G65F62ZDQ9W3DW', 'KS122Q26BWQ1PK3Y74C0', 'KSR5V7LNG1DL3C5O790P', 'KS7G8G66BTD4V8K3NCVF', 'KS127D66PGZVFX2XK2N6', 'KS1275N74XZ574T7N47D', 'KSIWWZAII4AP33SDVZ2H', 'KS123PN6QLC535X9L625', 'KS125HM6044N46LPQLH1', 'KS440LJ76WNRD99W8RS0', 'KS1282N6NQMZ95M1HJ7L', 'KS120K369N6FRXGKL0SN', 'KS686RZ6M19R2T9BJK73', 'KS6840J6LR0TLQ86LZJC']",Banque / Finance
Chef de Projet MOA/MOE Trade,Maroc,Casablanca,20/09/2021,/offre-emploi-chef-de-projet-moamoe-trade-recrutement-altados-casablanca-129156.html,"['KS1218W78FGVPVP2KXPX', 'KS4425C7820LCHZS7VGX', 'KS122556LMQ829GZCCRV', 'KS120WT63K4HC6NX7QXV', 'KS120626HMWCXJWJC7VK']",Banque / Finance
DevOps senior,Maroc,Casablanca,20/09/2021,/offre-emploi-devops-senior-recrutement-altados-casablanca-129157.html,"['KSYJOKVM5EG5QPKHRACB', 'KS127F36326KXDQ104H6', 'KSYO45M6II0E15Y5RP67', 'KS124GS69JDX0HLVZZS3', 'KS120076FGP5WGWYMP0F', 'KS127126GR4WQYW9LXCW', 'KSIWWZAII4AP33SDVZ2H', 'KS126V676RLMBW4HV58M', 'KS120WT63K4HC6NX7QXV', 'KS122W867PQYM4N75YWR', 'KSM72DQX6NAMAD5W02FF', 'KS127D361PF0FTXDZ7C4', 'KS120BC6BLYD8GXK5DSW', 'KS1267G65F62ZDQ9W3DW', 'KSFX6JBNDFS27G78LHSA', 'KS122W96T2T9J5PZ0VMP']",Banque / Finance
Architecte logiciel expert en API management,Maroc,Casablanca,20/09/2021,/offre-emploi-architecte-logiciel-expert-en-api-management-recrutement-altados-casablanca-129155.html,"['ES75560E7CE0414F93E5', 'KS1278G78CYWX36VXTK7', 'KSX7P09OI655CWYTVMN8']",Banque / Finance
Développeur Back   JAVA Senior,Maroc,Casablanca,20/09/2021,/offre-emploi-developpeur-back-java-senior-recrutement-altados-casablanca-129154.html,"['KS125TB6YR6236RKM563', 'KS127GK6B2QRPFF5YBX0', 'KS122185W8CJGW4PSCRQ', 'ES4BB8FAD1BBEA92E055', 'KS1200771D9CR9LB4MWW', 'KS440H873RW906B7R308', 'KS120SV6KTWKBSTSZD1P', 'ES65621B26F53842D8BE', 'KSM72DQX6NAMAD5W02FF', 'KS120WT63K4HC6NX7QXV', 'KS120BC6BLYD8GXK5DSW', 'KS7G8G66BTD4V8K3NCVF', 'ES6D557B9D5BE598FD74', 'KSDJCA4E89LB98JAZ7LZ', 'KS120076FGP5WGWYMP0F', 'KSIWWZAII4AP33SDVZ2H', 'KS127D361PF0FTXDZ7C4', 'KS123PN6QLC535X9L625', 'KS440LJ76WNRD99W8RS0', 'KS1282N6NQMZ95M1HJ7L', 'KS686RZ6M19R2T9BJK73', 'KS6840J6LR0TLQ86LZJC']",Banque / Finance
Stagiaire Chargé(e) d'Administration RH,Maroc,Casablanca,20/09/2021,/offre-emploi-stagiaire-chargee-dadministration-rh-recrutement-majorel-casablanca-129000.html,"['KS124G66QWSYM012SWS5', 'KS4401D6PYRMFQC4HR62', 'KS124TG6C6GQ3RGYBJ3G', 'ES1C53496B6F1ECEDD9A']",Offshoring / Nearshoring
Standardiste (F/H),Maroc,Rabat,20/09/2021,/offre-emploi-standardiste-fh-recrutement-hit-radio-rabat-129152.html,"['KS120M16XCSQRBQ5ZH6D', 'KS1243976G466GV63ZBY', 'KS123MP6KPNJF3GFZ5TS']",Audiovisuel
Comédien Voix-Off (F/H),Maroc,Rabat,20/09/2021,/offre-emploi-comedien-voix-off-fh-recrutement-hit-radio-rabat-129151.html,"['ESF520D61BA7F0946F97', 'KS120SZ64WNLQX6GWWK2']",Audiovisuel
Chargé de Programmation Musicale (F/H),Maroc,Rabat,20/09/2021,/offre-emploi-charge-de-programmation-musicale-fh-recrutement-hit-radio-rabat-129150.html,"['ES3C82C4833E29443ACA', 'KS123655VLGBXHL0VPDW', 'KS1231P6NX5WNJK7MN6M', 'KS1282Z6ZHTD2H2C7HCZ', 'KS122HK6LN2MZHFY69GJ']",Audiovisuel
Responsable Technique Radiodiffusion,Maroc,Rabat,20/09/2021,/offre-emploi-responsable-technique-radiodiffusion-recrutement-hit-radio-rabat-129149.html,"['KS123FS6SM7YBY0BS2T7', 'KS123K75YYK8VGH90NCS', 'KS121VD69464T1WDBBL0', 'KS128G96M9GTV4HH0MBS', 'KS441846K903WT1RYDKJ', 'KS122VV71XNN7Y03XJNN', 'KS122716P0Q9TPWQFJH3', 'KS1216S730KDHL8VWDJP', 'KS128C365Z91ZGLTK6XC', 'KS123ZN5VS8T6XW8YQRJ', 'KS1218D6HBKJ37Q958C8', 'KS127QY6TML7PDDDX530']",Audiovisuel
Stagiaire Documentaliste Multimédia (F/H),Maroc,Rabat,20/09/2021,/offre-emploi-stagiaire-documentaliste-multimedia-fh-recrutement-hit-radio-rabat-129148.html,"['ES362C780A73DD9F9D1D', 'KS122156VJV8G91XMK7W', 'KS126S86N4K800BJBTQP']",Audiovisuel
Assistante Commerciale H/F,Maroc,Casablanca,20/09/2021,/offre-emploi-assistante-commerciale-hf-recrutement-manpower-agences-casablanca-129146.html,"['KS1243976G466GV63ZBY', 'KS122556LMQ829GZCCRV']",Edition / Imprimerie
Gestionnaire d’Internat (H/F),Maroc,Tout le Maroc,20/09/2021,/offre-emploi-gestionnaire-dinternat-hf-recrutement-ofppt-tout-le-maroc-129145.html,"['KS1218W78FGVPVP2KXPX', 'KS1264P61XQRRF418G50', 'KS7G55M6TRB1N24LW2P5', 'ES8B867675B7DA42B6CF', 'KS7G0RD6WYFCX6NMLMHB', 'KS127D361PF0FTXDZ7C4', 'ESC0125793FA9AA2156E']",Tourisme / Voyage / Loisirs 
Responsable de Formation Continue - Ecole Mohammed VI pour la formation dans les métiers du BTP,Maroc,Settat,20/09/2021,/offre-emploi-responsable-de-formation-continue---ecole-mohammed-vi-pour-la-formation-dans-les-metiers-du-btp-recrutement-ofppt-settat-129144.html,"['KS125Q96H9V85PKQJL14', 'KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'KS1264P61XQRRF418G50', 'KS1200364C9C1LK3V5Q1', 'KS7G55M6TRB1N24LW2P5', 'KS128716PCLBYDMS1KR5', 'KS7G0RD6WYFCX6NMLMHB', 'KS122HN63RD7JX5WNCJ8', 'KS126X663B21NB77ZHSP']",Enseignement / Formation
Chef de projet Marketing,Maroc,Casablanca,20/09/2021,/offre-emploi-chef-de-projet-marketing-recrutement-orh-assessment-casablanca-129143.html,['KS122556LMQ829GZCCRV'],Autres services
